# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PCX interaction (ver1.0).
# Generated: 2025-10-29 16:18:43
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
72 32 -743.79439000 0.00117521 20.95338000 -2.765928 43.83
73 32 -743.37968000 0.16694065 22.57528000 -2.826618 47.73
74 32 -744.44768000 0.15793890 21.60649000 -2.873081 48.21
75 32 -743.80439000 0.14232359 23.72953000 -2.937515 50.49
76 32 -744.65605000 0.15695422 22.68332000 -2.975954 51.35
77 32 -743.87965000 0.15848422 24.62984000 -3.032856 53.59
78 32 -744.10638000 0.16442556 23.95762000 -3.062247 53.99
47 33 -692.23704000 0.18166351 4.22161000 2.879359 0.56
48 33 -699.91147000 0.17084185 4.23165000 2.545998 1.20
49 33 -705.73856000 0.12165482 6.67553000 2.035268 5.03
50 33 -712.88960000 0.02079770 5.92494000 2.196998 99.87
51 33 -716.31002000 0.11594354 10.52743000 0.956726 7.44
52 33 -721.18886000 0.15919724 9.25986000 -0.147825 6.70
53 33 -724.62390000 0.19318940 10.98386000 -0.501163 3.36
54 33 -729.35086000 0.20875999 10.07187000 -0.824864 10.17
55 33 -732.38561000 0.22277277 12.30203000 -1.007284 10.47
56 33 -736.64876000 0.23175214 11.58559000 -1.214198 13.74
57 33 -739.10465000 0.23582822 13.99113000 -1.359684 12.13
58 33 -743.02013000 -0.24979179 13.13981000 -1.486981 19.69
59 33 -744.95361000 -0.27347391 15.67642000 -1.644801 33.04
60 33 -748.39958000 -0.25140283 14.78044000 -1.733500 24.16
61 33 -750.07997000 -0.25602863 16.82417000 -1.872265 31.09
62 33 -752.94909000 -0.24814548 16.05783000 -1.950854 27.71
63 33 -754.27400000 -0.24791593 18.01218000 -2.033397 29.60
64 33 -756.87689000 -0.24502115 17.13979000 -2.139408 31.44
65 33 -757.62677000 -0.25203083 19.40038000 -2.221591 33.55
66 33 -760.09762000 -0.24302614 18.14359000 -2.304630 35.71
67 33 -760.69401000 -0.24645332 20.37140000 -2.398148 40.20
68 33 -762.45327000 -0.23668637 19.65248000 -2.448289 39.75
69 33 -762.61084000 -0.22051181 21.59724000 -2.527888 42.55
70 33 -764.12156000 -0.21543359 20.52180000 -2.576443 42.83
71 33 -763.96577000 -0.20740685 22.59915000 -2.639841 45.99
72 33 -765.17296000 0.02887293 21.62717000 -2.658481 46.36
73 33 -765.27217000 0.16999600 23.25793000 -2.736000 47.91
74 33 -766.75192000 0.16691883 21.97383000 -2.783118 48.55
75 33 -766.55737000 0.16337941 23.90496000 -2.849205 51.13
76 33 -767.72749000 0.15370408 22.89469000 -2.894885 51.70
77 33 -767.28200000 0.15108826 24.92369000 -2.957284 54.05
78 33 -767.96104000 0.15265586 24.19921000 -2.993475 54.78
79 33 -767.17668000 0.14491135 26.07834000 -3.050837 57.09
80 33 -767.24666000 0.16161938 25.69243000 -3.066432 56.80
81 33 -766.09915000 0.17126415 27.40185000 -3.098571 57.86
82 33 -765.95686000 0.02174715 26.88140000 -3.181948 63.14
46 34 -695.67665000 0.17498464 NaN NaN NaN
47 34 -703.36112000 0.17661596 NaN NaN NaN
48 34 -711.63209000 0.16566463 NaN NaN NaN
49 34 -718.03254000 0.10681799 NaN NaN NaN
50 34 -726.05545000 0.00030921 2.76842000 4.032605 99.94
51 34 -729.66672000 0.09526085 7.87583000 1.286925 51.15
52 34 -734.82576000 0.13971697 6.66858000 0.158730 2.28
53 34 -738.64073000 0.16857378 8.36366000 -0.055147 6.64
54 34 -743.90564000 0.20401185 7.16721000 -0.554468 1.10
55 34 -747.45235000 0.22169147 8.99479000 -0.776139 2.35
56 34 -752.31378000 0.23270020 8.31407000 -0.967358 1.62
57 34 -755.37794000 0.23758052 10.76090000 -1.136588 2.88
58 34 -759.84803000 -0.25698769 9.98756000 -1.199682 6.12
59 34 -762.39802000 -0.27867908 12.63212000 -1.360733 22.67
60 34 -766.12214000 -0.26502464 12.23195000 -1.488492 15.30
61 34 -768.22492000 -0.26111997 14.17466000 -1.643127 21.02
62 34 -771.50418000 -0.26151744 13.20464000 -1.741573 20.34
63 34 -773.23468000 -0.25824723 15.39862000 -1.841005 23.90
64 34 -776.24515000 -0.25473397 14.50723000 -1.950327 24.46
65 34 -777.45921000 -0.25917486 16.65838000 -2.043958 28.10
66 34 -780.28341000 -0.25060871 15.55200000 -2.128651 29.41
67 34 -781.32375000 -0.25194853 17.58974000 -2.228451 34.39
68 34 -783.42608000 -0.24715335 16.90689000 -2.286014 34.86
69 34 -783.86136000 -0.22534280 19.03217000 -2.372857 38.03
70 34 -785.78292000 -0.22511406 18.07641000 -2.427625 39.05
71 34 -786.01813000 -0.22172854 19.91636000 -2.505844 42.54
72 34 -787.74810000 -0.17324535 18.67234000 -2.551053 41.92
73 34 -787.94375000 -0.03602323 20.66462000 -2.593928 43.47
74 34 -789.68033000 0.09664585 19.53523000 -2.647637 44.99
75 34 -789.84018000 0.11566388 21.44479000 -2.719017 48.35
76 34 -791.42369000 0.12217502 20.33906000 -2.766199 49.52
77 34 -791.37825000 0.12695104 22.30934000 -2.832900 52.34
78 34 -792.47302000 0.12144550 21.52964000 -2.874410 53.49
79 34 -792.15709000 0.11879762 23.39212000 -2.936289 56.09
80 34 -792.71900000 0.00057152 22.89942000 -2.959465 57.62
81 34 -792.05626000 0.05224985 24.79163000 -3.031059 60.33
82 34 -793.06603000 0.00001857 23.57779000 -3.072893 61.94
49 35 -728.04187000 0.09480211 3.67414000 4.453120 100.00
50 35 -736.76055000 0.00957122 3.03182000 4.049245 9.51
51 35 -740.71234000 -0.08476907 8.56864000 1.937544 41.41
52 35 -746.22239000 0.11820392 7.36367000 0.373560 2.25
53 35 -750.29085000 0.14275415 9.08770000 0.119937 6.81
54 35 -755.66514000 0.17309957 8.13418000 -0.387489 1.12
55 35 -759.84585000 -0.24562450 9.78045000 -0.430479 1.39
56 35 -765.35684000 -0.25594570 8.72822000 -0.674070 1.19
57 35 -769.05359000 -0.26534844 10.78038000 -0.884175 2.41
58 35 -774.24814000 -0.27473621 9.63235000 -0.978098 4.54
59 35 -777.57209000 -0.28864859 11.90876000 -1.075323 1.94
60 35 -781.61758000 -0.29090990 11.75122000 -1.274131 18.29
61 35 -783.92682000 -0.28252480 14.16100000 -1.427622 20.11
62 35 -787.85130000 -0.28611136 12.69771000 -1.577530 20.39
63 35 -789.97038000 -0.28217627 15.13504000 -1.701660 23.37
64 35 -793.33559000 -0.27697473 14.26255000 -1.811086 22.31
65 35 -795.05341000 -0.27591674 16.32392000 -1.913764 25.64
66 35 -798.13149000 -0.27098208 15.44053000 -1.999522 26.37
67 35 -799.55097000 -0.26722688 17.53946000 -2.098352 29.64
68 35 -802.11153000 -0.27058454 16.88536000 -2.165429 32.06
69 35 -803.07733000 -0.27664215 18.86898000 -2.253578 36.28
70 35 -805.15249000 -0.26832865 18.16561000 -2.311848 37.49
71 35 -805.63844000 -0.25766427 20.20016000 -2.391799 40.43
72 35 -807.82637000 -0.15857127 19.11548000 -2.446050 41.28
73 35 -808.43356000 -0.03404276 21.22099000 -2.503781 44.07
74 35 -810.50297000 0.05266473 20.19197000 -2.540552 45.11
75 35 -810.98075000 0.07100316 22.15882000 -2.614718 48.60
76 35 -812.90559000 0.10938754 21.05029000 -2.674912 49.93
77 35 -813.22066000 0.11570062 22.97285000 -2.745836 52.96
78 35 -814.76721000 0.08223868 22.10231000 -2.777006 54.02
79 35 -814.83642000 0.08772313 23.97719000 -2.844061 56.77
80 35 -816.06589000 0.04609061 23.28975000 -2.884264 57.81
81 35 -815.86182000 0.05258720 25.23056000 -2.953011 60.56
82 35 -816.95200000 0.01238936 24.17049000 -2.997327 61.93
48 36 -730.93401000 0.10349875 NaN NaN NaN
49 36 -739.01037000 0.07690469 NaN NaN NaN
50 36 -748.49898000 0.00018079 NaN NaN NaN
51 36 -752.80406000 -0.06653623 NaN NaN NaN
52 36 -758.59655000 -0.09370942 4.54232000 0.711258 0.89
53 36 -763.01732000 0.12344124 6.38071000 0.452627 3.68
54 36 -768.84430000 -0.17152289 5.31661000 -0.090872 0.32
55 36 -773.30306000 -0.21121349 7.09611000 -0.206108 1.04
56 36 -779.05197000 -0.23843579 6.22997000 -0.301844 0.53
57 36 -783.09849000 -0.26039301 8.28502000 -0.378654 1.61
58 36 -788.69885000 -0.28040594 7.01881000 -0.450441 1.94
59 36 -792.58680000 -0.29803869 8.97843000 -0.544979 4.46
60 36 -797.30582000 -0.31315711 8.30583000 -0.724505 6.19
61 36 -799.76701000 -0.29768010 11.36070000 -1.012234 14.51
62 36 -804.32342000 -0.30355289 10.03869000 -1.236313 12.20
63 36 -806.81614000 -0.29270173 12.23030000 -1.394777 16.81
64 36 -810.59533000 -0.28307850 11.45703000 -1.542271 16.15
65 36 -812.79002000 -0.27676260 13.71135000 -1.659994 20.60
66 36 -816.30843000 -0.26548643 13.00822000 -1.764356 21.41
67 36 -818.21489000 -0.25858872 14.83496000 -1.880958 26.55
68 36 -821.16431000 -0.26363039 14.26635000 -1.949589 28.10
69 36 -822.53610000 -0.27571491 16.25449000 -2.049490 33.61
70 36 -825.05660000 -0.22253297 15.43125000 -2.126208 33.27
71 36 -826.15985000 -0.15533308 17.52268000 -2.229608 35.46
72 36 -828.87255000 -0.00047322 16.30381000 -2.250110 33.95
73 36 -829.91294000 -0.02917280 18.21920000 -2.335710 39.02
74 36 -832.35757000 0.00483552 17.20958000 -2.382971 40.33
75 36 -833.17388000 0.04873360 19.28475000 -2.468130 44.87
76 36 -835.41151000 0.06095533 18.29347000 -2.520817 46.46
77 36 -836.08752000 0.06579352 20.25615000 -2.595858 50.10
78 36 -838.03161000 0.05901219 19.37904000 -2.644095 51.54
79 36 -838.57364000 0.03963576 21.16421000 -2.709649 54.54
80 36 -840.31038000 0.00022515 20.35655000 -2.757602 56.05
81 36 -840.34049000 0.04334691 22.37614000 -2.834172 59.07
82 36 -842.18606000 0.00004731 20.98806000 -2.879939 60.57
51 37 -762.35687000 0.05931593 6.38062000 2.998989 36.65
52 37 -768.61603000 0.07051418 5.24795000 1.032617 2.29
53 37 -773.37891000 0.10064008 7.19009000 0.662854 2.10
54 37 -779.61717000 -0.15703084 5.97982000 0.167721 1.69
55 37 -784.49994000 -0.20334390 7.57078000 -0.304540 0.45
56 37 -790.60151000 -0.21508506 6.56587000 -0.251718 0.97
57 37 -794.93566000 -0.24512509 8.77522000 -0.155440 1.69
58 37 -800.78323000 -0.26046480 7.76364000 -0.264674 1.87
59 37 -804.82965000 -0.27981270 10.40809000 -0.361769 3.10
60 37 -810.34571000 -0.32633973 9.75211000 -0.287453 2.97
61 37 -813.58011000 0.41931972 12.11517000 -0.822618 29.56
62 37 -818.26444000 0.41423077 11.63807000 -0.918103 10.49
63 37 -821.27036000 0.40732157 13.68654000 -1.092226 10.90
64 37 -825.71937000 0.40759214 12.79716000 -1.375566 12.57
65 37 -828.53465000 0.40520580 13.81551000 -1.497429 17.45
66 37 -832.26785000 -0.25349035 13.23972000 -1.607461 19.69
67 37 -834.64866000 -0.25099584 15.30536000 -1.733605 25.83
68 37 -838.00859000 -0.25162936 14.76089000 -1.806480 27.09
69 37 -839.70585000 -0.26172237 16.85960000 -1.916342 33.26
70 37 -842.90053000 -0.21268218 15.83307000 -2.031113 30.42
71 37 -844.39436000 -0.20810408 17.81252000 -2.130109 34.83
72 37 -847.35014000 -0.15393152 16.78197000 -2.170169 36.97
73 37 -848.78515000 -0.02485904 19.04530000 -2.231219 39.99
74 37 -851.67663000 0.03069853 17.92824000 -2.284324 41.44
75 37 -852.92298000 0.04035405 19.95622000 -2.370387 45.85
76 37 -855.56167000 0.04360747 18.88363000 -2.422504 47.14
77 37 -856.62865000 0.05076575 20.78588000 -2.502790 50.87
78 37 -858.95585000 0.03751409 19.84409000 -2.551119 52.15
79 37 -859.88493000 0.03783675 21.64896000 -2.624714 55.27
80 37 -861.93463000 0.01232927 20.80886000 -2.673399 56.68
81 37 -862.39212000 0.04136317 22.87107000 -2.754111 59.64
82 37 -864.53271000 0.00384854 21.41375000 -2.798134 61.11
50 38 -767.95549000 0.00010204 NaN NaN NaN
51 38 -773.08198000 -0.04449532 NaN NaN NaN
52 38 -779.78700000 -0.00001603 2.27678000 1.703582 0.08
53 38 -784.81499000 -0.06152951 4.49356000 0.866852 0.35
54 38 -791.28872000 -0.13129488 3.48022000 0.559388 0.02
55 38 -796.38538000 -0.18670627 5.12402000 0.503680 0.53
56 38 -802.92888000 -0.21494177 4.03971000 0.422315 0.13
57 38 -807.76487000 -0.23869772 6.02672000 0.299167 0.84
58 38 -814.45574000 0.48248673 4.64410000 0.201764 0.62
59 38 -819.31582000 0.46973217 7.08091000 0.114994 1.76
60 38 -824.91328000 0.45665672 6.66511000 -0.126315 1.95
61 38 -829.12051000 0.44515682 8.53090000 -0.648407 3.28
62 38 -834.17490000 0.44120049 8.07879000 -0.750236 4.50
63 38 -837.73453000 0.44282898 10.06609000 -0.935028 8.20
64 38 -841.56816000 -0.25871980 10.33445000 -1.109430 8.03
65 38 -844.72557000 -0.25851470 11.32989000 -1.240411 12.43
66 38 -849.17202000 -0.24996046 11.45723000 -1.215868 15.46
67 38 -851.98748000 -0.24748935 12.59064000 -1.259469 24.19
68 38 -855.78345000 -0.24832471 12.05700000 -1.465824 19.39
69 38 -857.95160000 -0.25985472 14.11847000 -1.572257 24.52
70 38 -861.42488000 -0.20562001 13.22361000 -1.790921 25.98
71 38 -863.35011000 -0.19745047 15.18030000 -1.908574 32.11
72 38 -867.04845000 -0.00024972 13.83309000 -1.953950 26.93
73 38 -868.82287000 -0.02102725 16.11335000 -2.057765 34.16
74 38 -872.09720000 0.00023944 14.96431000 -2.111321 35.50
75 38 -873.66330000 -0.00540616 17.07390000 -2.205489 41.21
76 38 -876.63253000 0.00031858 16.03764000 -2.261283 42.90
77 38 -878.01794000 0.01356736 17.98523000 -2.348270 47.51
78 38 -880.75189000 0.00019701 16.98420000 -2.403370 49.24
79 38 -881.96149000 0.02938847 18.87201000 -2.484721 53.04
80 38 -884.48119000 0.00006223 17.85965000 -2.539366 54.74
81 38 -885.16446000 0.03697173 20.09379000 -2.620684 58.16
82 38 -887.78110000 0.00001746 18.44080000 -2.672413 59.77
51 39 -781.28178000 -0.03310777 3.54485000 5.023298 35.33
52 39 -788.52655000 -0.00002450 2.28994000 2.173039 2.21
53 39 -793.98694000 -0.01783557 4.56257000 1.403204 2.19
54 39 -800.72740000 -0.14403398 3.71904000 1.952186 0.09
55 39 -806.18659000 -0.16099407 5.34852000 1.512895 1.32
56 39 -813.00959000 -0.17129652 4.48088000 0.417007 0.40
57 39 -818.31784000 -0.22846844 6.61353000 0.652560 2.22
58 39 -825.61473000 0.49340451 4.99892000 0.431806 3.41
59 39 -830.79639000 0.47207604 6.87662000 0.129946 0.74
60 39 -836.86941000 0.46650295 6.29093000 -0.066222 1.72
61 39 -841.47169000 0.45322891 8.22302000 -0.422407 3.28
62 39 -847.01862000 0.44818220 7.69850000 -0.585825 3.32
63 39 -851.12061000 0.44520226 9.60215000 -0.782760 5.22
64 39 -855.27346000 -0.24534406 10.00101000 -0.915413 7.72
65 39 -859.84725000 0.43163888 10.78624000 -1.042001 9.46
66 39 -863.79612000 -0.24292473 10.88825000 -0.930207 13.38
67 39 -867.05845000 -0.24228612 13.00121000 -1.161844 15.41
68 39 -871.28807000 -0.24146913 12.47866000 -1.240011 16.37
69 39 -873.86649000 -0.25918554 14.56451000 -1.361601 23.21
70 39 -877.74841000 -0.17736273 13.65534000 -1.697695 24.44
71 39 -880.09954000 -0.15802644 15.71162000 -1.803742 24.95
72 39 -884.15422000 -0.00017122 14.43180000 -1.829177 26.90
73 39 -886.27951000 -0.01696465 16.35621000 -1.941537 34.81
74 39 -889.95520000 0.00007335 15.19119000 -1.997333 35.90
75 39 -891.88817000 -0.00422549 17.28712000 -2.099107 42.05
76 39 -895.22117000 0.00006347 16.29609000 -2.156904 43.61
77 39 -896.95409000 0.01078116 18.30740000 -2.249791 48.47
78 39 -900.05150000 0.00002887 17.35405000 -2.306908 50.10
79 39 -901.55884000 0.02450340 19.34990000 -2.392777 54.03
80 39 -904.47625000 -0.00000013 18.37672000 -2.449188 55.66
81 39 -905.43990000 0.03256267 20.71052000 -2.534304 59.12
82 39 -908.46222000 0.00000092 19.11728000 -2.587785 60.72
50 40 -784.04463000 0.00002754 NaN NaN NaN
51 40 -790.03449000 -0.03084297 NaN NaN NaN
52 40 -797.76751000 -0.00012602 NaN NaN NaN
53 40 -803.66444000 -0.01171501 NaN NaN NaN
54 40 -810.75311000 -0.00011381 NaN NaN NaN
55 40 -816.70847000 -0.18190326 NaN NaN NaN
56 40 -824.14937000 -0.19661765 1.72178000 NaN NaN
57 40 -829.83165000 -0.21045384 3.96949000 1.061808 0.20
58 40 -836.89101000 0.51828627 3.06458000 0.811886 0.03
59 40 -842.37834000 0.47893167 4.98638000 0.782190 0.75
60 40 -848.91271000 0.47763624 4.05767000 0.179077 0.19
61 40 -853.93512000 0.43827883 6.09572000 -0.067153 0.76
62 40 -859.94076000 0.43943113 5.44147000 -0.276177 0.75
63 40 -864.49247000 0.43837095 7.43683000 -0.504247 1.56
64 40 -869.85149000 -0.23271126 7.01710000 -0.613507 2.32
65 40 -873.90237000 -0.24078676 9.17861000 -0.749710 5.11
66 40 -879.27766000 -0.23430960 8.23590000 -0.529875 6.81
67 40 -882.98473000 -0.23550427 10.38059000 -1.043560 12.08
68 40 -887.64900000 -0.23285390 9.84084000 -1.144963 13.52
69 40 -890.62175000 -0.24218807 11.97526000 -1.291826 24.74
70 40 -895.02916000 -0.20789976 10.90741000 -1.395694 18.61
71 40 -897.80402000 -0.20013935 13.07269000 -1.535746 25.77
72 40 -901.85372000 -0.17816177 12.22298000 -1.609778 23.98
73 40 -904.36439000 -0.16650526 14.10865000 -1.729110 29.76
74 40 -908.39329000 -0.00019883 12.90351000 -1.780511 29.93
75 40 -910.73526000 -0.00403851 14.66187000 -1.891816 37.34
76 40 -914.47949000 0.00001615 13.48423000 -1.954925 39.36
77 40 -916.62355000 0.01151615 15.35926000 -2.056574 45.19
78 40 -920.12674000 0.00000775 14.41744000 -2.119234 47.24
79 40 -922.07097000 0.02657849 16.33070000 -2.211465 51.89
80 40 -925.36842000 0.00000201 15.47142000 -2.274371 53.90
81 40 -926.79750000 0.03478682 17.68177000 -2.363871 57.86
82 40 -930.17961000 0.00000492 16.23431000 -2.424476 59.76
55 41 -825.08915000 0.19246528 3.32494000 3.736664 5.64
56 41 -833.01914000 -0.19776899 2.42593000 2.006230 0.00
57 41 -839.17359000 -0.20678476 4.31338000 1.423052 0.07
58 41 -846.58272000 -0.21204462 3.24868000 1.244135 0.12
59 41 -852.18838000 0.55108247 5.38868000 0.634666 0.34
60 41 -859.24884000 -0.21724234 4.28000000 0.520020 0.65
61 41 -864.60023000 0.51117535 6.55561000 0.168524 1.12
62 41 -871.14730000 -0.21981148 5.76322000 -0.004763 1.63
63 41 -876.08659000 -0.21818405 7.88795000 -0.277445 2.06
64 41 -882.29898000 -0.22291141 7.03087000 -0.403062 3.62
65 41 -886.73156000 -0.23033231 9.31557000 -0.609176 5.73
66 41 -892.58332000 -0.22558822 8.43251000 -0.727056 7.74
67 41 -896.70784000 -0.22757394 10.54592000 -0.866029 3.09
68 41 -901.81501000 -0.22348455 10.01270000 -1.011299 14.97
69 41 -905.15457000 -0.22881837 12.23118000 -1.163135 23.19
70 41 -910.09471000 -0.20758221 11.16240000 -1.266767 19.38
71 41 -913.29470000 -0.20120297 13.12352000 -1.403183 23.23
72 41 -917.69104000 -0.18667907 12.31078000 -1.488191 23.15
73 41 -920.51480000 -0.17407206 14.22127000 -1.603781 25.19
74 41 -924.61513000 -0.16984626 13.27794000 -1.688490 30.05
75 41 -927.18172000 -0.16454079 15.25140000 -1.807975 36.39
76 41 -931.20081000 -0.04039398 14.33310000 -1.853724 33.91
77 41 -933.76218000 -0.04115245 16.33515000 -1.962980 40.43
78 41 -937.61967000 -0.03478797 15.43551000 -2.028026 42.60
79 41 -940.05784000 0.03286983 17.30514000 -2.078670 53.45
80 41 -943.69727000 0.00021382 16.43373000 -2.144220 55.37
81 41 -945.63192000 0.03751279 18.56794000 -2.245017 59.34
82 41 -949.34982000 0.00006893 17.10133000 -2.308331 61.39
83 41 -948.67533000 0.03555629 21.92079000 -2.346528 62.23
84 41 -949.58819000 0.00119702 20.55268000 -2.372160 61.61
85 41 -949.03664000 -0.04349902 22.27719000 -2.449269 57.64
86 41 -949.56370000 -0.04856127 21.37660000 -2.479726 57.42
87 41 -948.89022000 -0.06336110 22.82513000 -2.509879 58.07
88 41 -949.35356000 -0.06423936 21.83879000 -2.549863 57.79
89 41 -948.48918000 -0.07499160 23.33872000 -2.580129 58.05
90 41 -948.85779000 -0.07925704 22.26129000 -2.622628 57.41
91 41 -947.78576000 -0.07403070 23.87857000 -2.654995 57.58
92 41 -948.27468000 -0.18549529 22.56560000 -2.742463 55.49
93 41 -947.30665000 -0.19668181 24.14641000 -2.786007 56.32
94 41 -947.72091000 -0.19951299 22.95247000 -2.824634 55.58
95 41 -946.61516000 -0.20172117 24.70110000 -2.859043 56.26
96 41 -946.82050000 -0.20700117 23.59593000 -2.902869 55.67
97 41 -945.55741000 -0.20933585 25.34679000 -2.940112 56.27
98 41 -945.59102000 -0.21217724 24.31378000 -2.978562 55.91
99 41 -944.04226000 -0.21468616 26.15937000 -3.017195 56.48
100 41 -944.03584000 -0.21617307 24.98256000 -3.049690 56.31
54 42 -827.63209000 0.17179763 NaN NaN NaN
55 42 -834.66307000 0.20266325 NaN NaN NaN
56 42 -842.70497000 0.22103901 NaN NaN NaN
57 42 -849.04940000 0.22599933 NaN NaN NaN
58 42 -856.79506000 -0.21361607 NaN NaN NaN
59 42 -862.74684000 -0.23963605 NaN NaN NaN
60 42 -870.37384000 -0.22196147 1.85279000 1.146189 0.00
61 42 -876.12852000 -0.23036108 4.13008000 0.773135 0.06
62 42 -883.19254000 -0.22600463 3.28890000 0.531453 0.02
63 42 -888.54785000 -0.22081989 5.44809000 0.231991 0.09
64 42 -895.26513000 -0.22899311 4.50014000 0.083435 0.19
65 42 -900.23383000 -0.23492804 6.74073000 -0.104387 0.80
66 42 -906.47176000 -0.23105798 5.94778000 -0.271653 1.19
67 42 -911.04571000 -0.23139681 8.03135000 -0.457095 3.14
68 42 -916.60375000 -0.23030746 7.46907000 -0.584652 5.03
69 42 -920.47511000 -0.23535233 9.62433000 -0.767552 17.29
70 42 -925.63622000 -0.21461579 8.81258000 -0.894913 10.38
71 42 -929.21982000 -0.20511344 10.73708000 -1.059140 15.52
72 42 -933.95407000 -0.19097572 9.96548000 -1.157768 15.50
73 42 -937.11107000 -0.17488926 11.92300000 -1.287461 18.84
74 42 -941.65112000 -0.17115252 10.84312000 -1.381806 24.03
75 42 -944.75191000 -0.00413989 12.73225000 -1.487194 32.00
76 42 -949.31533000 -0.00041084 11.54415000 -1.564018 34.73
77 42 -952.27318000 0.01368685 13.45019000 -1.687362 42.23
78 42 -956.58098000 0.00001579 12.50845000 -1.761685 44.80
79 42 -959.34900000 0.02912128 14.44101000 -1.874723 50.78
80 42 -963.41786000 0.00001209 13.58756000 -1.948842 53.26
81 42 -965.66915000 0.03571677 15.73950000 -2.051719 57.60
82 42 -969.81412000 0.00001618 14.30800000 -2.127520 60.43
83 42 -969.35887000 -0.02525551 19.22512000 -2.170202 60.96
84 42 -970.53183000 0.00071002 17.90050000 -2.208596 60.73
85 42 -970.15830000 0.03006279 19.60159000 -2.254121 61.75
86 42 -970.93335000 0.00240720 18.72995000 -2.292142 60.91
87 42 -970.41035000 -0.00442883 20.20299000 -2.339145 61.80
88 42 -971.04590000 -0.00020260 19.26427000 -2.374881 60.65
89 42 -970.33708000 0.02207409 20.82940000 -2.420506 61.21
90 42 -970.88233000 -0.00030631 19.79069000 -2.456721 59.85
91 42 -970.05828000 0.01598579 21.55816000 -2.491219 59.84
92 42 -970.67106000 -0.17193772 20.45275000 -2.599354 55.44
93 42 -969.89138000 -0.19057234 22.04634000 -2.651329 56.29
94 42 -970.53426000 -0.19603936 20.78164000 -2.695124 55.28
95 42 -969.63443000 -0.20726162 22.38576000 -2.741187 56.23
96 42 -970.12220000 -0.20865324 21.28228000 -2.784033 55.34
97 42 -969.12280000 -0.21304644 23.04765000 -2.825286 56.12
98 42 -969.41963000 -0.21789571 22.02442000 -2.869011 55.68
99 42 -968.23640000 -0.22259271 23.80085000 -2.915792 56.80
100 42 -968.41031000 -0.22509032 22.73792000 -2.948957 56.26
59 43 -871.44463000 0.25937873 3.97627000 1.853318 1.44
60 43 -879.47660000 -0.22569429 2.54282000 1.910609 0.00
61 43 -885.69944000 -0.23106765 4.23674000 1.157876 0.02
62 43 -893.21394000 -0.22927875 3.26505000 1.022961 0.07
63 43 -898.98327000 -0.22249103 5.42340000 0.549614 0.12
64 43 -906.19256000 -0.23125684 4.37852000 0.402340 0.29
65 43 -911.63754000 -0.23535680 6.57384000 0.042066 0.49
66 43 -918.29506000 -0.23239511 5.77932000 -0.044924 1.00
67 43 -923.29082000 -0.23178655 7.84754000 -0.285744 1.80
68 43 -929.31744000 -0.23160753 7.22333000 -0.386163 3.71
69 43 -933.66680000 -0.23517654 9.31588000 -0.529095 2.20
70 43 -939.17490000 -0.21804045 8.58775000 -0.698207 8.77
71 43 -943.13755000 -0.20734302 10.51045000 -0.848740 5.29
72 43 -948.25207000 -0.19572802 9.76538000 -0.988221 13.23
73 43 -951.71224000 -0.19135035 11.84970000 -1.135880 19.85
74 43 -956.70216000 -0.17523333 10.81696000 -1.242889 19.81
75 43 -960.07748000 -0.16781078 12.93338000 -1.379483 24.81
76 43 -964.94137000 -0.02052794 12.05506000 -1.470339 27.26
77 43 -968.30743000 -0.02226899 14.09022000 -1.592781 34.77
